Tempo,DimInput,posCercata
40920.0,889,715
44360.0,992,813
41400.0,992,694
44780.0,992,799
40860.0,992,743
45980.0,992,7
46640.0,992,89
44540.0,992,952
45180.0,992,483
45799.8,992,274
44360.0,992,908
42520.0,992,720
45560.0,992,560
42400.2,992,114
45380.0,992,218
45060.0,992,354
43439.8,992,688
46340.0,992,800
45580.0,992,535
45980.0,992,498
45160.0,992,631
43220.0,992,767
39433.333333333336,992,727
41980.2,992,219
43739.8,992,970
43160.0,992,415
43060.2,992,858
41480.0,992,668
42520.0,992,804
45079.8,992,236
44260.0,992,932
44520.2,992,347
43119.8,992,340
42860.0,992,786
44060.0,992,393
45579.8,992,275
45460.0,992,259
43859.8,992,880
44139.8,992,677
42860.0,992,703
44900.0,992,498
52925.0,1107,23
51724.75,1107,504
48720.0,1107,953
53074.75,1107,632
48000.0,1107,699
54175.25,1107,65
51875.0,1107,648
48759.8,1107,1049
47820.0,1107,441
46480.0,1107,856
47259.8,1107,727
44860.0,1107,799
57325.0,1107,750
48620.2,1107,541
54275.0,1107,668
53000.0,1107,279
53575.0,1107,378
54000.0,1107,47
47100.0,1107,974
47240.0,1107,1032
52675.0,1107,5
48599.8,1107,1091
48180.0,1107,535
49380.0,1107,748
54675.25,1107,79
50525.0,1107,810
50900.0,1107,700
48540.0,1107,705
48840.0,1107,957
52950.0,1107,47
51275.0,1107,304
50700.0,1107,781
52950.0,1107,28
51025.0,1107,550
48040.2,1107,286
53050.0,1107,119
54075.0,1107,260
51550.0,1107,664
50500.0,1107,1088
52875.0,1107,659
88900.0,1235,580
92899.66666666667,1235,306
87433.66666666667,1235,1132
89766.66666666667,1235,512
108900.0,1235,8
92966.66666666667,1235,541
90133.0,1235,966
86267.0,1235,1230
100850.0,1235,675
86066.66666666667,1235,914
105500.0,1235,287
103450.5,1235,260
87633.33333333333,1235,821
88300.0,1235,729
93499.66666666667,1235,1041
93033.33333333333,1235,371
87100.0,1235,1184
88933.0,1235,563
103550.5,1235,378
92733.33333333333,1235,555
91566.66666666667,1235,1216
103300.0,1235,752
103150.0,1235,681
105450.0,1235,179
89200.0,1235,404
104949.5,1235,55
95299.66666666667,1235,500
92133.66666666667,1235,637
104350.0,1235,150
93133.0,1235,1025
94833.66666666667,1235,530
101400.0,1235,137
88866.66666666667,1235,560
89766.66666666667,1235,1163
104500.0,1235,622
93766.66666666667,1235,902
87400.0,1235,1214
88366.66666666667,1235,849
102550.0,1235,15
89033.33333333333,1235,1205
106150.0,1377,1110
104100.0,1377,647
104650.5,1377,571
110450.0,1377,141
101100.0,1377,1054
105549.5,1377,1108
106249.5,1377,356
111450.5,1377,471
110249.5,1377,732
111949.5,1377,767
115100.5,1377,84
104550.0,1377,942
101800.0,1377,918
96533.66666666667,1377,1336
112650.0,1377,733
106250.0,1377,646
114000.0,1377,749
119400.0,1377,842
101999.5,1377,608
104800.5,1377,730
99533.33333333333,1377,1302
95533.33333333333,1377,1348
106449.5,1377,808
102600.5,1377,1058
112250.0,1377,119
104350.0,1377,449
108750.0,1377,259
119750.0,1377,80
105250.0,1377,549
114500.0,1377,66
102950.0,1377,1125
91400.33333333333,1377,1365
114500.0,1377,304
116850.5,1377,780
106749.5,1377,1018
