Tempo,DimInput,posCercata
51300.0,154,14
50171.28571428572,154,62
51457.28571428572,154,80
55900.0,154,64
40087.5,154,85
60350.0,154,20
48242.857142857145,154,105
45799.875,154,38
61183.333333333336,154,15
35455.555555555555,154,130
56283.5,154,2
23199.923076923078,154,132
2479.5081967213114,154,153
30450.0,154,106
30060.0,154,73
33444.444444444445,154,73
30129.9,154,6
37637.5,154,60
32249.9,154,94
34149.9,154,45
3572.9411764705883,154,150
3627.722891566265,154,151
30060.0,154,13
10850.0,154,141
15495.0,154,136
33711.22222222222,154,62
39333.333333333336,154,47
22192.85714285714,154,114
34300.0,172,90
40224.875,172,53
4066.2027027027025,172,162
41487.5,172,70
23378.64285714286,172,140
24207.76923076923,172,143
40512.5,172,85
28945.454545454544,172,130
27481.81818181818,172,56
25641.666666666668,172,127
42950.125,172,91
8882.35294117647,172,147
43375.0,172,79
33800.1,172,114
17372.166666666668,172,130
26275.0,172,115
17958.764705882353,172,142
29258.25,172,37
21166.666666666668,172,36
39822.22222222222,172,80
34580.0,172,118
40133.333333333336,172,37
38700.0,172,38
26466.75,172,145
37975.0,172,102
38850.0,172,85
23378.5,172,136
48142.857142857145,172,23
30209.090909090908,172,123
41350.0,172,32
46825.0,172,30
41062.5,172,22
41812.5,172,109
41837.375,172,65
31330.0,172,71
22149.928571428572,172,137
7510.0,172,159
44085.71428571428,172,49
47250.0,172,78
28372.727272727272,172,115
23300.076923076922,192,163
30900.0,192,155
58049.833333333336,192,13
38375.0,192,78
47385.57142857143,192,43
47587.5,192,16
50633.333333333336,192,63
25241.666666666668,192,160
51399.857142857145,192,80
39544.444444444445,192,23
30839.9,192,161
46185.71428571428,192,33
23153.846153846152,192,129
30210.0,192,153
34600.0,192,145
48250.0,192,11
37022.333333333336,192,104
42012.5,192,67
35722.22222222222,192,115
45487.625,192,102
47662.5,192,6
47371.42857142857,192,67
43112.625,192,97
38637.5,192,85
45012.625,192,122
44143.0,192,97
4743.734375,192,190
9922.58064516129,192,185
9187.878787878788,192,160
46512.5,192,55
26150.0,192,169
47550.0,192,6
43857.142857142855,192,86
37833.333333333336,192,143
47800.142857142855,192,77
27116.666666666668,192,160
43499.857142857145,192,26
47171.42857142857,192,88
37022.22222222222,192,148
43625.0,192,113
67150.16666666667,214,31
59033.166666666664,214,140
42162.5,214,89
56083.333333333336,214,55
35611.11111111111,214,145
15330.0,214,199
57783.333333333336,214,95
63700.0,214,74
51800.0,214,36
39100.0,214,41
44300.142857142855,214,138
53928.57142857143,214,97
45637.5,214,46
49457.28571428572,214,128
42985.71428571428,214,20
57149.833333333336,214,63
68180.0,214,118
78400.0,214,91
10153.3,214,211
74640.2,214,8
61420.0,214,40
65320.0,214,6
88460.2,214,6
80783.33333333333,214,53
11865.346153846154,214,176
34711.11111111111,214,194
64340.0,214,7
87950.0,214,83
82560.0,214,64
62920.0,214,132
58128.57142857143,214,167
72850.0,214,26
52316.833333333336,214,83
50733.5,214,79
48785.71428571428,214,46
3513.953488372093,214,212
1940.0,214,214
29881.81818181818,214,176
42433.444444444445,214,12
51166.5,214,25
59633.333333333336,239,109
9127.30303030303,239,231
61879.8,239,8
36510.0,239,160
43162.5,239,179
39433.444444444445,239,181
22807.14285714286,239,204
40812.5,239,201
54333.333333333336,239,97
33833.22222222222,239,211
59350.0,239,125
60360.0,239,65
20906.666666666668,239,223
72900.0,239,33
60033.5,239,110
51714.142857142855,239,143
53949.833333333336,239,115
36466.555555555555,239,201
54128.42857142857,239,84
69616.66666666667,239,62
56071.42857142857,239,60
55950.0,239,45
64633.333333333336,239,103
63366.666666666664,239,99
40611.11111111111,239,164
63033.333333333336,239,46
46742.857142857145,239,127
59385.71428571428,239,75
52333.166666666664,239,9
56516.833333333336,239,88
63816.833333333336,239,25
52550.0,239,3
53500.0,239,50
2076.558620689655,239,239
65583.33333333333,239,15
51383.333333333336,239,5
11014.285714285714,239,232
18717.647058823528,239,221
48314.28571428572,239,209
105219.8,239,9
74520.0,267,215
103799.75,267,174
15340.05,267,262
92120.0,267,121
67779.8,267,186
60533.333333333336,267,37
29545.454545454544,267,243
13239.130434782608,267,252
54514.28571428572,267,172
5954.901960784314,267,262
50700.0,267,26
39850.0,267,240
58350.0,267,174
61400.0,267,130
13539.130434782608,267,259
65560.0,267,151
64116.666666666664,267,20
57071.42857142857,267,167
