Tempo,DimInput,posCercata
8466.666666666666,192,38
46944.444444444445,192,148
31592.30769230769,192,110
47700.0,192,150
41300.0,192,134
16136.0,192,67
38663.63636363636,192,129
3089.230769230769,192,4
7205.357142857143,192,33
13429.032258064517,192,56
16750.0,192,67
5124.050632911392,192,21
45322.22222222222,192,143
41250.0,192,135
45244.444444444445,192,142
11100.0,192,48
33483.333333333336,192,113
13061.290322580646,214,53
3319.00826446281,214,2
48055.555555555555,214,143
9513.953488372093,214,39
8802.173913043478,214,40
15846.153846153846,214,63
46844.444444444445,214,141
22922.222222222223,214,81
63142.857142857145,214,176
60728.57142857143,214,171
10376.923076923076,214,44
50650.0,214,149
67883.33333333333,214,181
67050.0,214,183
9752.380952380952,214,41
7609.433962264151,214,30
6279.6875,214,24
36536.36363636364,214,116
25456.25,214,89
14525.0,214,56
12348.484848484848,214,50
63328.57142857143,214,175
17266.666666666668,214,64
18968.18181818182,214,72
62257.142857142855,214,169
13354.838709677419,214,53
55150.0,214,148
13733.333333333334,214,55
53887.5,214,154
52575.0,214,155
41550.0,214,131
25956.25,214,91
11144.444444444445,214,47
20265.0,214,71
62857.142857142855,214,173
42090.0,214,128
44140.0,214,136
73783.33333333333,214,198
52200.0,214,152
3381.5126050420167,214,4
69016.66666666667,239,173
97140.0,239,234
25725.0,239,90
40470.0,239,121
85700.0,239,212
7611.320754716981,239,28
48377.77777777778,239,126
95640.0,239,230
86580.0,239,215
42360.0,239,129
20100.0,239,74
10474.358974358975,239,44
30021.428571428572,239,98
98420.0,239,234
97480.0,239,235
91480.0,239,224
103175.0,239,233
21626.315789473683,239,79
5289.473684210527,239,18
23764.70588235294,239,84
20425.0,239,76
5141.025641025641,239,14
7183.928571428572,239,29
35283.333333333336,239,110
25331.25,239,87
74750.0,239,190
5302.631578947368,239,19
87440.0,239,196
54600.0,239,151
60100.0,239,165
80940.0,239,203
30150.0,239,100
4076.7676767676767,239,7
16691.666666666668,239,64
33516.666666666664,239,109
48700.0,239,140
57357.142857142855,239,157
85380.0,239,212
35591.666666666664,239,114
9919.512195121952,239,39
41460.0,267,77
115775.0,267,255
39463.63636363636,267,120
114600.0,267,255
25056.25,267,85
95940.0,267,222
17647.82608695652,267,65
362671.4285714286,267,129
27260.0,267,92
85540.0,267,208
7862.745098039216,267,35
98800.0,267,233
107775.0,267,248
44811.11111111111,267,132
18240.909090909092,267,70
86560.0,267,205
97240.0,267,229
33591.666666666664,267,105
67166.66666666667,267,170
7087.7192982456145,267,27
16188.0,267,64
78783.33333333333,267,193
63085.71428571428,267,164
63957.142857142855,267,171
117000.0,267,266
105550.0,267,243
91080.0,267,218
73116.66666666667,267,187
11350.0,267,47
7479.62962962963,267,33
89800.0,267,215
91020.0,267,218
32223.076923076922,267,107
67116.66666666667,267,176
51050.0,267,144
59514.28571428572,267,162
103275.0,267,240
53262.5,267,152
104925.0,267,243
11007.894736842105,267,49
24417.647058823528,298,81
112625.0,298,241
7121.0526315789475,298,23
138766.66666666666,298,285
110350.0,298,237
138766.66666666666,298,286
108300.0,298,235
49611.11111111111,298,136
49222.22222222222,298,138
38927.27272727273,298,117
7005.172413793103,298,28
33475.0,298,109
122600.0,298,261
126825.0,298,268
37572.72727272727,298,117
5218.181818181818,298,19
10542.105263157895,298,46
35466.666666666664,298,109
120075.0,298,256
15738.461538461539,298,63
148766.66666666666,298,282
146533.33333333334,298,266
194900.0,298,236
221300.0,298,264
106725.0,298,146
165600.0,298,226
204600.0,298,277
50275.0,298,140
39745.454545454544,298,120
29521.428571428572,298,99
106800.0,298,238
137700.0,298,277
42510.0,298,130
70950.0,298,177
37609.09090909091,298,119
4445.054945054945,298,13
70016.66666666667,298,178
97000.0,298,220
147666.66666666666,298,298
68116.66666666667,298,174
41140.0,332,121
140200.0,332,274
6358.730158730159,332,25
4463.333333333333,332,8
110075.0,332,234
122025.0,332,252
130900.0,332,268
81580.0,332,193
149633.33333333334,332,295
115525.0,332,247
16003.846153846154,332,63
101575.0,332,224
163733.33333333334,332,317
68914.28571428571,332,168
43990.0,332,131
37854.545454545456,332,115
29250.0,332,95
34983.333333333336,332,109
135500.0,332,270
75683.33333333333,332,176
76783.33333333333,332,183
144266.66666666666,332,286
112875.0,332,237
117425.0,332,249
5868.115942028986,332,21
63685.71428571428,332,162
3946.078431372549,332,3
5565.753424657534,332,19
55137.5,332,146
88320.0,332,157
71116.66666666667,332,113
7782.692307692308,332,7
296700.0,332,325
8587.234042553191,332,29
171733.33333333334,332,326
67383.33333333333,332,169
159000.0,332,310
38963.63636363636,332,118
104850.0,332,227
163200.0,332,317
25806.25,371,88
33130.769230769234,371,104
50637.5,371,136
148133.33333333334,371,279
120125.0,371,243
107525.0,371,228
43040.0,371,124
23776.470588235294,371,79
145333.33333333334,371,277
202200.0,371,359
94880.0,371,208
19471.428571428572,371,70
30815.384615384617,371,101
264250.0,371,342
107950.0,371,195
77000.0,371,180
48966.666666666664,371,137
93740.0,371,206
6376.190476190476,371,19
162833.33333333334,371,305
191666.66666666666,371,345
151833.33333333334,371,291
137133.33333333334,371,266
13993.103448275862,371,51
162233.33333333334,371,304
147600.0,371,283
73600.0,371,175
73883.33333333333,371,175
175933.33333333334,371,319
186466.66666666666,371,335
208900.0,371,369
11225.0,371,45
55487.5,371,147
69083.33333333333,371,166
153733.33333333334,371,290
163433.33333333334,371,306
76666.66666666667,371,180
87420.0,371,194
207100.0,371,364
258750.0,371,365
18395.454545454544,414,65
11508.57142857143,414,44
63957.142857142855,414,157
245400.0,414,400
26006.25,414,86
197566.66666666666,414,337
169300.0,414,305
170433.33333333334,414,303
120475.0,414,235
30578.571428571428,414,97
11850.0,414,45
63000.0,414,144
42180.0,414,121
83480.0,414,184
190666.66666666666,414,329
8882.608695652174,414,31
256900.0,414,414
35291.666666666664,414,111
45244.444444444445,414,126
112575.0,414,224
207650.0,414,351
70966.66666666667,414,171
179133.33333333334,414,318
48711.11111111111,414,132
61942.857142857145,414,151
117800.0,414,233
194633.33333333334,414,334
217050.0,414,363
30085.714285714286,414,98
149866.66666666666,414,276
173000.0,414,308
5966.176470588235,414,12
35116.666666666664,414,106
36954.545454545456,414,113
226850.0,414,376
172666.66666666666,414,305
18052.17391304348,414,66
5193.589743589743,414,4
138366.66666666666,414,264
41060.0,414,117
200650.0,461,331
278000.0,461,426
183400.0,461,313
271100.0,461,417
302700.0,461,454
218400.0,461,357
49588.88888888889,461,131
295550.0,461,447
149266.66666666666,461,268
87960.0,461,189
100550.0,461,205
6735.0,461,16
255300.0,461,397
185200.0,461,314
203400.0,461,332
6874.576271186441,461,17
232750.0,461,370
8565.95744680851,461,28
38036.36363636364,461,112
292700.0,461,441
320900.0,461,445
205550.0,461,339
236550.0,461,373
82940.0,461,185
10989.18918918919,461,40
36527.27272727273,461,106
269150.0,461,414
242200.0,461,382
112275.0,461,228
90860.0,461,197
105425.0,461,215
152933.33333333334,461,275
214350.0,461,349
52187.5,461,140
5879.710144927536,461,8
93620.0,461,199
5549.315068493151,461,5
6409.523809523809,461,15
36033.333333333336,461,106
298500.0,461,448
374750.0,515,512
31384.615384615383,515,99
35250.0,515,102
287250.0,515,419
145233.33333333334,515,263
70433.33333333333,515,162
334150.0,515,469
372250.0,515,512
209750.0,515,337
14003.448275862069,515,45
17465.217391304348,515,59
296850.0,515,428
21531.57894736842,515,61
250500.0,515,381
150900.0,515,263
8343.75,515,23
6210.7692307692305,515,3
170100.0,515,291
39136.36363636364,515,108
268950.0,515,398
25706.25,515,83
8185.714285714285,515,22
339850.0,515,475
118025.0,515,230
294300.0,515,427
46344.444444444445,515,118
65685.71428571429,515,157
19533.333333333332,515,69
170633.33333333334,515,289
6326.5625,515,8
18881.81818181818,515,65
9418.60465116279,515,29
245050.0,515,372
374300.0,515,515
130575.0,515,235
260650.0,515,391
168866.66666666666,515,287
6166.153846153846,515,3
165233.33333333334,515,282
11554.285714285714,515,37
145266.66666666666,574,251
14403.57142857143,574,46
97680.0,574,197
47500.0,574,125
68933.33333333333,574,148
450200.0,574,567
64257.142857142855,574,151
193666.66666666666,574,311
77933.33333333333,574,170
427200.0,574,546
226600.0,574,347
114375.0,574,219
245200.0,574,369
325400.0,574,448
368150.0,574,492
385600.0,574,505
177033.33333333334,574,292
373550.0,574,494
148233.33333333334,574,256
18790.909090909092,574,61
424900.0,574,541
390100.0,574,511
275350.0,574,398
401400.0,574,519
93020.0,574,193
242550.0,574,364
139433.33333333334,574,248
157800.0,574,270
410900.0,574,528
316800.0,574,439
160566.66666666666,574,268
215600.0,574,333
7114.035087719299,574,7
108975.0,574,212
68916.66666666667,574,161
120700.0,574,223
219300.0,574,342
177866.66666666666,574,294
279450.0,574,402
12114.70588235294,574,41
368700.0,641,476
23947.058823529413,641,72
49566.666666666664,641,124
165966.66666666666,641,276
477900.0,641,573
12266.666666666666,641,36
175433.33333333334,641,285
427600.0,641,525
27913.333333333332,641,81
125825.0,641,233
92340.0,641,193
310700.0,641,422
111850.0,641,206
240300.0,641,356
474700.0,641,570
53937.5,641,130
489800.0,641,580
280250.0,641,388
12333.333333333334,641,27
11300.0,641,21
338450.0,641,448
185333.33333333334,641,289
183366.66666666666,641,292
297400.0,641,408
547500.0,641,630
498000.0,641,568
51975.0,641,126
396100.0,641,498
440900.0,641,533
129850.0,641,227
195666.66666666666,641,305
102250.0,641,195
43930.0,641,112
310050.0,641,418
155800.0,641,260
15211.111111111111,641,38
58514.28571428572,641,134
64585.71428571428,641,145
218750.0,641,330
253800.0,641,366
501800.0,715,569
491900.0,715,557
326650.0,715,425
431300.0,715,517
220650.0,715,322
166500.0,715,270
368000.0,715,458
308550.0,715,407
182200.0,715,280
